run_type,search_version,results,time_ms
Go results, V3, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 16 ms
Go results, V3, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 78 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 47 ms
Go results, V3, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V3, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 16 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V3, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V3, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 78 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 16 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V3, [timed-out], 93 ms
Go results, V3, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 16 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 78 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V3, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 16 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 48 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V3, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 15 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 32 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 62 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V3, [timed-out], 94 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 78 ms
Go results, V3, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V3, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 78 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 78 ms
Go results, V3, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V3, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 48 ms
Go results, V3, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 79 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 32 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 79 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 47 ms
Go results, V4, [timed-out], 95 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 78 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 15 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 15 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 79 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 78 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 15 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V4, [image-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 32 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 78 ms
Go results, V4, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 78 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 78 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 62 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 47 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 62 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 79 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 79 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 78 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 15 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 79 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 63 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 32 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" timed-out], 94 ms
Go results, V4, [video-result-for:"Go is awesome" image-result-for:"Go is awesome" web-result-for:"Go is awesome"], 47 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 63 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 46 ms
Go results, V4, [web-result-for:"Go is awesome" image-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 15 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 48 ms
Go results, V4, [timed-out], 94 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 31 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 62 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 79 ms
Go results, V4, [image-result-for:"Go is awesome" video-result-for:"Go is awesome" web-result-for:"Go is awesome"], 63 ms
Go results, V4, [image-result-for:"Go is awesome" web-result-for:"Go is awesome" video-result-for:"Go is awesome"], 16 ms
Go results, V4, [web-result-for:"Go is awesome" video-result-for:"Go is awesome" image-result-for:"Go is awesome"], 31 ms
Go results, V4, [video-result-for:"Go is awesome" web-result-for:"Go is awesome" image-result-for:"Go is awesome"], 0 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 82 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 149 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 238 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 107 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 130 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 189 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 176 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 106 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 92 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 98 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 141 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 173 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 90 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 125 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 95 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 122 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 149 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 167 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 79 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 134 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 162 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 180 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 122 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 128 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 108 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 211 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 101 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 100 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 214 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 120 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 179 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 197 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 133 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 33 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 121 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 172 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 127 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 105 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 153 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 102 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 96 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 150 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 60 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 206 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 222 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 250 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 124 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 89 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 147 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 99 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 222 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 102 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 182 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 232 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 60 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 181 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 158 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 135 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 133 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 183 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 109 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 179 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 208 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 185 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 90 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 191 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 214 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 232 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 52 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 126 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 178 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 177 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 226 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 106 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 183 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 108 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 112 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 217 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 222 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 243 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 87 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 100 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 184 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 224 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 139 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 195 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 124 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 119 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 183 ms
Java results, V1, [web-result-for:"Java is great" image-result-for:"Java is great" video-result-for:"Java is great"], 138 ms
